Date,Adj Close,Close,High,Low,Open,Volume,SP500,DEXJPUS,DEXUSEU,CBBTCUSD,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,Typical_Price,Typical_Price_Return,Returns,Daily_Return
2021-02-02,548.1599731445312,548.1599731445312,555.47998046875,538.9299926757812,542.010009765625,3767600.0,3826.31,105.09,1.202,35511.07,1.48,-0.8,-1.07,-1.0,-2.19,0.0,-0.913103,547.5233154296875,1.641332638094628,9.1199951171875,0.01677742724805764
2021-02-03,539.4500122070312,539.4500122070312,550.47998046875,538.239990234375,550.1699829101562,3172300.0,3830.17,105.05,1.2025,37769.41,0.16,0.72,0.66,-0.12,0.21,0.0,-1.0184,542.7233276367188,-0.8805381492845932,-8.7099609375,-0.016017041517718766
2021-02-04,552.1599731445312,552.1599731445312,559.47998046875,537.510009765625,539.8099975585938,5164500.0,3871.74,105.43,1.1974,37070.87,1.23,0.6,0.36,-0.11,-0.23,0.0,-1.11126,549.7166544596354,1.2803307218407056,12.7099609375,0.023287686086568726
2021-02-05,550.7899780273438,550.7899780273438,554.4400024414062,545.47998046875,552.260009765625,2376200.0,3886.83,105.44,1.2035,38376.86,0.57,0.96,-0.48,-0.72,0.42,0.0,-1.19172,550.2366536458334,0.0945493269767006,-1.3699951171875,-0.002484239326186355
2021-02-09,559.0700073242188,559.0700073242188,566.0,543.0,546.0,3703500.0,3911.23,104.62,1.2106,46595.44,0.05,0.72,-0.21,-0.77,-0.45,0.0,-1.39274,556.0233357747396,1.294257478987415,11.1500244140625,0.020145442330341545
2021-02-10,563.5900268554688,563.5900268554688,566.6500244140625,553.4600219726562,562.5,3991300.0,3909.88,104.67,1.2132,44887.29,-0.08,-0.45,0.62,0.22,-0.02,0.0,-1.41423,561.2333577473959,0.9326522308669816,4.52001953125,0.008052382408042291
2021-02-11,557.5900268554688,557.5900268554688,565.9299926757812,554.219970703125,564.4400024414062,2730600.0,3916.38,104.75,1.2127,48121.0,0.19,-0.32,-0.46,-0.3,-0.04,0.0,-1.42432,559.2466634114584,-0.35461523281874463,-6.0,-0.010703110991537201
2021-02-12,556.52001953125,556.52001953125,561.25,550.8499755859375,556.9400024414062,2197100.0,3934.83,104.94,1.2126,47524.18,0.49,-0.11,0.47,-0.38,-0.03,0.0,-1.42302,556.2066650390625,-0.5450709270288456,-1.07000732421875,-0.001920829377096922
2021-02-17,551.3400268554688,551.3400268554688,555.25,543.030029296875,550.989990234375,2069600.0,3931.33,105.83,1.2042,52269.84,-0.21,-0.68,0.61,0.28,-0.15,0.0,-1.26972,549.8733520507812,-1.445591153097503,-5.94000244140625,-0.010716131738584878
2021-02-18,548.219970703125,548.219970703125,550.0,538.22998046875,549.0,2456200.0,3913.97,105.69,1.2078,51644.16,-0.64,-1.49,-0.18,0.92,-0.46,0.0,-1.21608,545.4833170572916,-0.8015760752894785,-3.12005615234375,-0.005675114651712221
2021-02-19,540.219970703125,540.219970703125,548.989990234375,538.8099975585938,548.0,2841500.0,3906.71,105.58,1.2136,56029.51,0.16,2.04,0.72,-0.45,0.54,0.0,-1.15501,542.6733194986979,-0.5164704621352101,-8.0,-0.014700203032102621
2021-02-23,546.1500244140625,546.1500244140625,548.5399780273438,518.280029296875,525.0,4136500.0,3881.37,105.21,1.2142,48972.11,-0.15,-1.03,0.89,1.15,-0.21,0.0,-0.822276,537.6566772460938,0.41064790751415003,12.3699951171875,0.022909884053674112
2021-02-24,553.4099731445312,553.4099731445312,556.8499755859375,539.0700073242188,539.7999877929688,3245000.0,3925.43,105.91,1.2143,49789.99,1.15,1.49,1.42,-0.31,0.33,0.0,-0.710019,549.7766520182291,2.2291898434191104,7.25994873046875,0.013205380782669529
2021-02-25,546.7000122070312,546.7000122070312,556.47998046875,535.75,550.27001953125,4252900.0,3829.34,106.22,1.2229,46927.73,-2.74,-0.92,0.91,1.0,0.41,0.0,-0.5856,546.3099975585938,-0.6325532785301569,-6.7099609375,-0.012198860544812895
2021-02-26,538.8499755859375,538.8499755859375,553.0900268554688,538.0,546.510009765625,3755600.0,3811.15,106.64,1.2093,46360.17,-0.28,0.3,-1.55,0.0,-0.43,0.0,-0.44897,543.3133341471354,-0.550037958877958,-7.85003662109375,-0.014463034494403004
2021-03-02,547.8200073242188,547.8200073242188,556.989990234375,546.02001953125,553.3400268554688,3042200.0,3870.29,106.75,1.2079,48368.22,-1.05,-0.77,1.23,0.62,0.21,0.0,0.199444,550.2766723632812,0.367154760672328,-2.82000732421875,-0.005134485485341678
2021-03-03,520.7000122070312,520.7000122070312,548.010009765625,517.8099975585938,545.9299926757812,5362400.0,3819.72,106.92,1.2073,50164.67,-1.57,0.64,3.56,1.66,1.05,0.0,0.356692,528.8400065104166,-3.973525145184542,-27.1199951171875,-0.05077269559497921
2021-03-04,511.2900085449219,511.2900085449219,531.5,507.67999267578125,521.5,5034800.0,3768.47,107.58,1.2045,48327.39,-1.7,-1.1,1.72,1.28,0.43,0.0,0.506088,516.8233337402344,-2.2984839077352603,-9.410003662109375,-0.018237122994623434
2021-03-05,516.3900146484375,516.3900146484375,517.760009765625,498.7900085449219,511.9800109863281,5070000.0,3841.94,108.24,1.1914,48908.09,1.85,0.36,0.63,0.97,0.49,0.0,0.64769,510.9800109863281,-1.1370629880279814,5.100006103515625,0.009925361700797275
2021-03-09,506.44000244140625,506.44000244140625,513.1099853515625,503.82000732421875,507.30999755859375,3470000.0,3875.44,108.64,1.1885,54999.99,1.79,0.45,-3.24,-1.86,-0.46,0.0,1.13978,507.7899983723958,1.2118782638449233,13.110015869140625,0.02622756738087162
2021-03-10,504.5400085449219,504.5400085449219,518.969970703125,504.25,513.5,3771500.0,3898.81,108.58,1.19,56046.27,0.68,1.2,1.82,-0.07,0.16,0.0,1.24574,509.2533264160156,0.2877613996830064,-1.899993896484375,-0.003758721463848147
2021-03-11,523.0599975585938,523.0599975585938,530.239990234375,510.7099914550781,512.2000122070312,4714500.0,3939.34,108.44,1.1978,57911.02,1.43,1.06,-1.98,-1.39,-0.84,0.0,1.34505,521.336659749349,2.3450425934377073,18.519989013671875,0.03604903556164629
2021-03-12,518.02001953125,518.02001953125,526.510009765625,506.5899963378906,512.5,3981700.0,3943.34,108.87,1.1952,57174.89,0.1,0.53,1.29,0.62,0.6,0.0,1.43775,517.0400085449219,-0.8275755528914353,-5.03997802734375,-0.009682286314167676
2021-03-16,524.030029296875,524.030029296875,533.4199829101562,523.2100219726562,524.469970703125,3238900.0,3962.71,109.01,1.1895,57126.52,-0.43,-1.37,-0.81,0.31,-0.03,0.0,1.73278,526.8866780598959,2.022649916529762,3.780029296875,0.007239525223731391
2021-03-17,524.4400024414062,524.4400024414062,528.3699951171875,514.2999877929688,522.0,2817400.0,3974.12,109.22,1.1905,59221.23,0.33,0.63,0.32,-0.03,0.15,0.0,1.78258,522.3699951171875,-0.8609353567239353,0.40997314453125,0.0007820407889891356
2021-03-18,504.7900085449219,504.7900085449219,517.9000244140625,503.8500061035156,516.4000244140625,4094500.0,3915.46,108.97,1.1926,57562.46,-1.88,-1.21,2.15,0.94,0.46,0.0,1.82251,508.8466796875,-2.6229387220530143,-19.649993896484375,-0.038188513153675885
2021-03-19,512.1799926757812,512.1799926757812,513.1900024414062,501.6300048828125,504.9599914550781,4386400.0,3913.1,108.85,1.1909,58001.29,0.25,0.93,-0.97,-0.78,-0.56,0.0,1.85257,509.0,0.030126406406605355,7.389984130859375,0.014533593323015737
2021-03-23,535.0900268554688,535.0900268554688,543.1199951171875,529.4000244140625,529.8699951171875,5583500.0,3910.52,108.61,1.1872,54268.81,-1.17,-2.95,-1.05,0.58,-0.78,0.0,1.88804,535.8700154622396,2.9069722976656998,11.98004150390625,0.02264326824072782
2021-03-24,520.8099975585938,520.8099975585938,534.4199829101562,520.0,533.780029296875,4102200.0,3889.14,108.81,1.1831,52294.65,-1.0,-1.57,1.46,1.38,0.12,0.0,1.88256,525.07666015625,-2.0347351917823,-14.280029296875,-0.02704971998445771
2021-03-25,502.8599853515625,502.8599853515625,518.530029296875,497.0,516.989990234375,4926800.0,3909.52,109.13,1.1777,51386.2,0.67,2.01,1.4,0.45,1.13,0.0,1.8718,506.1300048828125,-3.6750708343733507,-17.95001220703125,-0.035073515042567394
2021-03-26,508.04998779296875,508.04998779296875,508.7200012207031,496.67999267578125,502.82000732421875,3467800.0,3974.54,109.55,1.1798,55314.11,1.55,0.2,0.68,0.79,0.59,0.0,1.85575,504.4833272298177,-0.32587717931766846,5.19000244140625,0.010268071696046377
2021-03-30,513.3900146484375,513.3900146484375,514.4099731445312,506.9100036621094,510.510009765625,2418100.0,3958.55,110.19,1.1724,58800.0,-0.02,1.83,1.0,-0.26,-0.2,0.0,1.73264,511.5699971516927,-0.1068044783000488,-0.55999755859375,-0.0010901894200916473
2021-03-31,521.6599731445312,521.6599731445312,528.1300048828125,515.4400024414062,515.6699829101562,3503100.0,3972.89,110.61,1.1743,58837.71,0.63,0.58,-2.31,-1.17,-0.27,0.0,1.68412,521.7433268229166,1.9691333030511515,8.26995849609375,0.015980164400740904
2021-04-01,539.4199829101562,539.4199829101562,540.5,527.030029296875,529.9299926757812,3938600.0,4019.87,110.61,1.1772,58768.84,1.27,0.21,-0.02,-0.69,-0.49,0.0,1.62828,535.6500040690104,2.6305214419065415,17.760009765625,0.03347847338045806
2021-04-06,544.530029296875,544.530029296875,554.1699829101562,543.2999877929688,544.8099975585938,3474200.0,4073.94,109.83,1.1852,58018.31,0.01,-0.33,0.1,-0.11,-0.27,0.0,1.37422,547.3333333333334,1.7974252445415395,3.86004638671875,0.00711401146841073
2021-04-07,546.989990234375,546.989990234375,549.6400146484375,541.4500122070312,543.5,2151300.0,4079.95,109.67,1.189,55962.11,-0.12,-1.54,0.3,0.69,-0.1,0.0,1.32326,546.0266723632812,-0.23901763103051366,2.4599609375,0.004507411789707483
2021-04-08,554.5800170898438,554.5800170898438,556.9000244140625,547.5700073242188,551.1300048828125,4309800.0,4097.17,109.25,1.1904,58108.65,0.62,0.27,-1.16,-0.54,-0.38,0.0,1.27165,553.0166829427084,1.272034410332612,7.59002685546875,0.013780598454737891
2021-04-09,555.3099975585938,555.3099975585938,556.9000244140625,547.1099853515625,552.6900024414062,2894000.0,4128.8,109.64,1.1897,58126.14,0.65,-0.62,0.13,0.79,0.14,0.0,1.21936,553.1066691080729,0.01627054801724981,0.72998046875,0.0013154106521779951
2021-04-13,553.72998046875,553.72998046875,559.75,550.2999877929688,557.0,2720300.0,4141.59,109.19,1.1939,63660.94,0.41,-0.78,-1.58,-1.06,-0.39,0.0,1.01198,554.5933227539062,0.2069686196194631,0.949951171875,0.001717022705399529
2021-04-14,540.02001953125,540.02001953125,554.8699951171875,538.530029296875,554.8699951171875,3740300.0,4124.66,108.93,1.1974,63283.43,-0.35,1.17,1.42,0.02,0.68,0.0,0.964937,544.4733479817709,-1.841609987470072,-13.7099609375,-0.025070955976308262
2021-04-15,549.219970703125,549.219970703125,553.489990234375,542.6599731445312,544.1699829101562,3139100.0,4170.42,108.78,1.1964,63346.93,1.04,-0.78,-1.18,0.1,-0.54,0.0,0.920075,548.4566446940104,0.7289239706047113,9.199951171875,0.016892824416879115
2021-04-16,546.5399780273438,546.5399780273438,551.97998046875,539.510009765625,550.5399780273438,3209100.0,4185.47,108.78,1.198,61486.08,0.27,-0.19,0.64,0.82,0.18,0.0,0.877376,546.0099894205729,-0.4470961969587961,-2.67999267578125,-0.004891578712449274
2021-04-20,549.5700073242188,549.5700073242188,563.5599975585938,546.2999877929688,554.4199829101562,11257600.0,4134.94,108.07,1.2045,56514.9,-0.94,-1.37,-1.57,0.39,-0.48,0.0,0.729533,553.1433308919271,0.18215349996690833,-4.8699951171875,-0.008822432155866977
2021-04-21,508.8999938964844,508.8999938964844,515.4600219726562,503.6000061035156,508.0,22897400.0,4173.42,108.09,1.2033,53919.48,1.11,1.52,0.11,-0.46,0.09,0.0,0.69906,509.32000732421875,-8.254063872300943,-40.670013427734375,-0.07688464599141742
2021-04-22,508.7799987792969,508.7799987792969,513.9600219726562,500.54998779296875,513.8200073242188,9061100.0,4134.98,108.17,1.2012,51653.27,-0.77,0.63,-0.78,-0.2,-0.2,0.0,0.671212,507.7633361816406,-0.30610517181761665,-0.1199951171875,-0.00023582092329110793
2021-04-23,505.54998779296875,505.54998779296875,509.70001220703125,500.70001220703125,509.010009765625,7307700.0,4180.17,107.94,1.2069,51231.69,1.26,0.76,0.7,-0.34,0.05,0.0,0.645978,505.31667073567706,-0.48301618550867786,-3.230010986328125,-0.006368779286583859
2021-04-27,505.54998779296875,505.54998779296875,512.989990234375,504.5799865722656,512.6199951171875,3761300.0,4186.72,108.56,1.2079,55120.81,-0.03,0.08,0.86,0.54,0.04,0.0,0.562204,507.70665486653644,-0.04332496622438953,-4.75,-0.009351842757275186
2021-04-28,506.5199890136719,506.5199890136719,508.3999938964844,503.3399963378906,505.20001220703125,3193000.0,4183.18,108.81,1.2098,54964.11,-0.06,0.29,0.2,-0.3,-0.34,0.0,0.541116,506.08665974934894,-0.3195910789105305,0.970001220703125,0.0019168665012205821
2021-04-29,509.0,509.0,509.2900085449219,499.0,507.6000061035156,5127800.0,4211.47,108.94,1.211,53562.87,0.39,-0.76,1.07,1.34,-0.22,0.0,0.51966,505.7633361816406,-0.06390741315671633,2.480010986328125,0.004884228657935807
2021-04-30,513.469970703125,513.469970703125,514.5499877929688,505.0,505.0,4413200.0,4181.17,109.33,1.203,57640.17,-0.83,-0.51,-0.32,0.12,-0.44,0.0,0.497829,511.00665283203125,1.0313764541105996,4.469970703125,0.008743531464710408
2021-05-04,503.17999267578125,503.17999267578125,511.6300048828125,496.7900085449219,510.7799987792969,4349500.0,4164.66,109.34,1.2014,53128.68,-0.89,-0.25,1.99,1.1,0.6,0.0,0.412487,503.8666687011719,-1.4227497434488257,-5.92999267578125,-0.01171613003661598
2021-05-05,496.0799865722656,496.0799865722656,507.7799987792969,494.6300048828125,504.989990234375,3129400.0,4167.59,109.27,1.2003,57518.01,-0.05,-0.16,1.33,0.65,0.64,0.0,0.394037,499.4966634114583,-0.8710768635650901,-7.100006103515625,-0.014210767438566307
2021-05-06,499.54998779296875,499.54998779296875,499.54998779296875,491.3699951171875,495.989990234375,3783700.0,4201.62,109.17,1.2049,56485.77,0.48,-0.53,1.21,1.24,0.59,0.0,0.37687,496.8233235677083,-0.5366441092036212,3.470001220703125,0.006970491769029863
2021-05-07,503.8399963378906,503.8399963378906,508.54998779296875,501.1199951171875,504.6199951171875,3132800.0,4232.6,108.52,1.2165,57373.88,0.84,0.46,-0.1,-0.24,0.14,0.0,0.36098,504.5033264160156,1.5339956145220768,4.290008544921875,0.008551081341344968
2021-05-11,495.0799865722656,495.0799865722656,497.989990234375,478.6300048828125,479.75,4401000.0,4152.1,108.53,1.2169,56719.0,-0.63,0.68,-0.86,-0.82,-0.08,0.0,0.309417,490.56666056315106,-0.28836551136413036,8.389984130859375,0.01709196344270314
2021-05-12,484.9800109863281,484.9800109863281,493.5400085449219,482.70001220703125,486.8299865722656,4121500.0,4063.04,109.53,1.2074,49095.57,-2.34,-1.14,0.7,-0.28,0.13,0.0,0.299175,487.07334391276044,-0.7146457800210726,-10.0999755859375,-0.02061166292250327
2021-05-13,486.6600036621094,486.6600036621094,490.7799987792969,482.7099914550781,489.1300048828125,2712500.0,4112.5,109.56,1.207,49635.45,1.02,0.46,1.14,1.39,0.36,0.0,0.289962,486.71666463216144,-0.07325589571056668,1.67999267578125,0.0034580592083282014
2021-05-14,493.3699951171875,493.3699951171875,494.8500061035156,486.5899963378906,487.8599853515625,2882500.0,4173.85,109.37,1.2141,49923.92,1.81,0.97,-0.14,-0.24,-0.02,0.0,0.281774,491.60333251953125,0.9990000291030476,6.709991455078125,0.01369365492030905
2021-05-18,486.2799987792969,486.2799987792969,493.4800109863281,486.19000244140625,488.3999938964844,2350500.0,4127.83,109.01,1.2203,42989.8,-0.69,0.04,-0.92,-1.02,-0.44,0.0,0.259245,488.65000406901044,0.10169367962173936,-2.660003662109375,-0.005455200376142777
2021-05-19,487.70001220703125,487.70001220703125,488.57000732421875,478.5400085449219,481.6300048828125,3349900.0,4115.68,108.76,1.2216,37236.61,-0.34,-0.52,-0.45,-0.18,-0.33,0.0,0.25617,484.9366760253906,-0.7628177594845909,1.420013427734375,0.0029159005684977757
2021-05-20,501.6700134277344,501.6700134277344,502.70001220703125,488.9800109863281,489.54998779296875,3721200.0,4159.12,108.79,1.2225,40749.78,1.15,-0.5,-1.4,-0.84,-0.51,0.0,0.254117,497.78334554036456,2.6146615730552547,13.970001220703125,0.028242072031331666
2021-05-21,497.8900146484375,497.8900146484375,505.3999938964844,497.260009765625,503.1199951171875,3322900.0,4155.86,108.94,1.2178,37425.0,-0.04,0.45,0.98,-0.12,-0.07,0.0,0.253083,500.18333943684894,0.48097768380239714,-3.779998779296875,-0.007563361263946966
2021-05-25,501.3399963378906,501.3399963378906,506.3699951171875,499.2200012207031,506.0,2699500.0,4188.13,108.95,1.2233,38370.0,-0.3,-0.87,-1.2,0.22,-0.19,0.0,0.26068,502.30999755859375,0.017918098661162674,-1.55999755859375,-0.003106824720322088
2021-05-26,502.3599853515625,502.3599853515625,504.1400146484375,500.5,502.3399963378906,2465300.0,4195.99,109.1,1.2204,39213.41,0.47,1.79,0.55,-0.55,0.15,0.0,0.266281,502.3333333333333,0.004645583965245947,1.019989013671875,0.0020324586697242353
2021-05-27,503.8599853515625,503.8599853515625,505.1000061035156,498.5400085449219,501.79998779296875,3253800.0,4200.88,109.81,1.2194,38368.17,0.28,1.08,0.95,-0.27,0.29,0.0,0.273417,502.5,0.033172997484509636,1.5,0.002981457643079999
2021-05-28,502.80999755859375,502.80999755859375,511.760009765625,502.5299987792969,504.3999938964844,2910300.0,4204.11,109.83,1.2194,35770.0,0.04,-0.36,-0.32,-0.2,-0.41,0.0,0.282091,505.7000020345052,0.634797217585259,-1.04998779296875,-0.0020860623472627182
2021-06-02,499.239990234375,499.239990234375,503.2200012207031,495.82000732421875,499.82000732421875,2269000.0,4208.12,109.59,1.2213,37501.36,0.12,-0.21,0.34,-0.08,0.68,0.0,0.348432,499.4266662597656,-0.2632875076939989,0.160003662109375,0.00032054585142393677
2021-06-03,489.42999267578125,489.42999267578125,496.6600036621094,487.25,495.19000244140625,3887400.0,4192.85,110.28,1.2122,39215.09,-0.53,-0.25,0.73,0.41,0.31,0.0,0.363486,491.1133321126302,-1.678585288898926,-9.80999755859375,-0.01984548877376291
2021-06-04,494.739990234375,494.739990234375,501.8599853515625,490.95001220703125,492.0,3160500.0,4229.89,109.42,1.2173,36895.48,0.89,-0.6,-0.9,-0.13,-0.21,0.0,0.378335,495.84999593098956,0.9598533299420176,5.30999755859375,0.01079091859559611
2021-06-08,492.3900146484375,492.3900146484375,498.82000732421875,489.3699951171875,497.0,2374000.0,4227.26,109.47,1.218,33432.26,0.19,1.08,-0.31,0.06,-0.05,0.0,0.437833,493.52667236328125,-0.0897884315087083,-2.269989013671875,-0.004599550121118234
2021-06-09,485.80999755859375,485.80999755859375,496.0899963378906,484.6499938964844,494.5,3055000.0,4219.55,109.61,1.2184,37357.02,-0.3,-0.45,-0.84,0.16,0.16,0.0,0.453778,488.84999593098956,-0.9521219126997771,-6.58001708984375,-0.013453519228123767
2021-06-10,487.2699890136719,487.2699890136719,490.2099914550781,482.1400146484375,487.1700134277344,4382900.0,4239.18,109.49,1.2173,36717.51,0.4,-1.34,-2.03,-0.53,-1.09,0.0,0.470233,486.5399983723958,-0.4736570788784533,1.459991455078125,0.003000765755698076
2021-06-11,488.7699890136719,488.7699890136719,491.4100036621094,487.7799987792969,490.0,3124000.0,4247.44,109.75,1.2101,37282.15,0.37,0.71,0.18,0.05,-0.02,0.0,0.487202,489.3199971516927,0.5697551518507815,1.5,0.003073647011764713
2021-06-15,491.8999938964844,491.8999938964844,501.2300109863281,490.3999938964844,501.2300109863281,3104100.0,4246.59,110.12,1.212,40093.93,-0.3,0.23,1.3,0.69,0.12,0.0,0.558546,494.50999959309894,-0.45530720907462907,-7.990020751953125,-0.016112672128710592
2021-06-16,492.4100036621094,492.4100036621094,496.4599914550781,486.2799987792969,495.0,3533200.0,4223.7,109.88,1.2119,38394.4,-0.45,0.43,0.19,-0.34,-0.24,0.0,0.576375,491.71666463216144,-0.5664706769444194,0.510009765625,0.0010362788400612999
2021-06-17,498.3399963378906,498.3399963378906,501.79998779296875,490.1499938964844,490.25,3198300.0,4221.86,110.28,1.1911,38027.63,0.01,-1.35,-3.57,-0.68,-1.1,0.0,0.594155,496.76332600911456,1.0211041748936722,5.92999267578125,0.011970857411684577
2021-06-18,500.7699890136719,500.7699890136719,504.489990234375,495.239990234375,496.3999938964844,5197600.0,4166.45,110.21,1.1872,35777.39,-1.22,-0.8,-1.45,-0.42,-0.69,0.0,0.611892,500.1666564941406,0.6827648412171428,2.42999267578125,0.004864324254339358
2021-06-22,508.82000732421875,508.82000732421875,513.5499877929688,495.79998779296875,498.5400085449219,5809300.0,4246.44,110.75,1.191,32508.26,0.58,-0.09,-0.46,0.19,0.24,0.0,0.676637,506.05666097005206,1.7837320648909305,11.82000732421875,0.023504307727356455
2021-06-23,512.739990234375,512.739990234375,516.6300048828125,508.20001220703125,508.4800109863281,3944800.0,4241.84,110.86,1.195,33688.35,0.01,0.5,-0.28,-0.48,-0.23,0.0,0.688346,512.5233357747396,1.2697601974903883,3.91998291015625,0.007674541210747066
2021-06-24,518.0599975585938,518.0599975585938,520.9600219726562,514.4000244140625,517.9600219726562,3361200.0,4266.49,110.91,1.1927,34695.34,0.69,0.74,0.25,-0.38,0.24,0.0,0.698079,517.8066813151041,1.0255727312894258,5.32000732421875,0.010322185920196958
2021-06-25,527.0700073242188,527.0700073242188,533.0599975585938,525.0,528.8400268554688,5299100.0,4280.7,110.78,1.194,31704.87,0.32,-0.51,0.44,-0.13,0.04,0.0,0.705837,528.3766682942709,2.02074457798771,9.010009765625,0.017242319986245924
2021-06-29,533.5,533.5,536.1300048828125,528.5700073242188,533.5499877929688,2314600.0,4291.8,110.53,1.1905,35928.75,0.0,-0.41,-0.28,0.32,0.39,0.0,0.723496,532.7333374023438,0.41821674844939594,0.469970703125,0.000881308018779059
2021-06-30,528.2100219726562,528.2100219726562,534.3800048828125,526.8200073242188,534.0599975585938,2773400.0,4297.5,111.05,1.1848,34995.83,0.07,0.12,0.77,0.73,0.62,0.0,0.727732,529.8033447265625,-0.5515103905029406,-5.28997802734375,-0.009965097237011555
2021-07-01,533.5399780273438,533.5399780273438,537.0399780273438,525.719970703125,525.719970703125,2805400.0,4319.94,111.56,1.1857,33538.49,0.43,0.4,0.41,0.01,0.42,0.0,0.732109,532.0999755859375,0.4325505714641409,5.3299560546875,0.01004002981345753
2021-07-02,533.97998046875,533.97998046875,538.5399780273438,529.3900146484375,535.5,1975500.0,4352.34,111.28,1.1848,33832.49,0.56,-1.52,-0.72,0.67,-0.15,0.0,0.735165,533.9699910481771,0.35082451222638866,0.44000244140625,0.0008243451802867341
2021-07-07,535.9600219726562,535.9600219726562,544.6400146484375,531.6599731445312,544.239990234375,2722500.0,4358.13,110.62,1.1803,33791.0,0.09,-0.86,0.08,1.7,0.33,0.0,0.722814,537.4200032552084,-0.32448199346841733,-5.67999267578125,-0.01054202874199639
2021-07-08,530.760009765625,530.760009765625,535.5,529.0900268554688,530.9299926757812,3269000.0,4320.82,109.82,1.184,32878.23,-0.86,-0.01,-0.77,-0.22,-0.03,0.0,0.712721,531.7833455403646,-1.0543756602353405,-5.20001220703125,-0.009749612349668091
2021-07-09,535.97998046875,535.97998046875,538.260009765625,528.5800170898438,531.0,2777200.0,4369.55,110.18,1.1861,33766.87,1.25,0.84,1.57,-0.18,0.36,0.0,0.699993,534.2733357747396,0.46714115789168176,5.219970703125,0.009786850433983751
2021-07-13,540.6799926757812,540.6799926757812,545.3300170898438,535.760009765625,535.760009765625,2751600.0,4369.21,110.36,1.1813,32768.54,-0.56,-1.22,-0.42,0.71,0.13,0.0,0.633261,540.5900065104166,0.6737540879270476,3.3699951171875,0.006252388475091131
2021-07-14,547.9500122070312,547.9500122070312,554.0999755859375,541.010009765625,541.010009765625,4659500.0,4374.3,110.03,1.1826,32817.18,-0.26,-1.17,0.34,1.93,0.6,0.0,0.617911,547.6866658528646,1.3042198030881913,7.27001953125,0.013356471117720758
2021-07-15,542.9500122070312,542.9500122070312,557.5399780273438,538.2000122070312,553.969970703125,5713900.0,4360.03,110.05,1.1806,31891.09,-0.38,-0.26,0.79,0.34,-0.07,0.0,0.603437,546.2300008138021,-0.26632118230258683,-5.0,-0.00916680704133821
2021-07-16,530.3099975585938,530.3099975585938,544.0599975585938,527.0499877929688,541.8099975585938,3442100.0,4327.16,110.13,1.181,31408.78,-0.77,-0.38,-1.28,0.12,-0.83,0.0,0.589833,533.8066609700521,-2.3006418664242467,-12.6400146484375,-0.023555520533532714
2021-07-20,531.0499877929688,531.0499877929688,536.6400146484375,520.2999877929688,526.0700073242188,6930400.0,4323.06,109.92,1.1776,29788.61,1.69,0.84,0.16,-0.56,0.38,0.0,0.536602,529.3299967447916,-0.09063973586993512,-1.23004150390625,-0.0023135659349327042
2021-07-21,513.6300048828125,513.6300048828125,530.989990234375,505.6099853515625,526.1300048828125,11906800.0,4358.69,110.22,1.1799,32086.04,0.95,0.71,0.81,-0.98,0.06,0.0,0.519857,516.7433268229166,-2.4065765005504502,-17.41998291015625,-0.03335298438963896
2021-07-22,511.7699890136719,511.7699890136719,513.6799926757812,507.0,510.2099914550781,4328100.0,4367.48,110.1,1.1771,32327.95,0.09,-1.55,-1.01,0.5,-0.38,0.0,0.501478,510.81666056315106,-1.1535544500690165,-1.860015869140625,-0.003627887498092619
2021-07-23,515.4099731445312,515.4099731445312,517.4099731445312,504.6600036621094,512.1599731445312,3820500.0,4411.79,110.52,1.1761,33700.0,0.98,-0.32,-0.48,0.48,-0.36,0.0,0.481459,512.4933166503906,0.3276930011315571,3.639984130859375,0.0070873644376563405
2021-07-27,518.9099731445312,518.9099731445312,521.9500122070312,512.0499877929688,518.0800170898438,2759000.0,4401.46,109.64,1.1831,39381.82,-0.66,-0.45,0.58,0.45,0.11,0.0,0.385666,517.6366577148438,0.4052199293760772,2.41998291015625,0.00467449758995464
2021-07-28,519.2999877929688,519.2999877929688,524.469970703125,516.97998046875,521.8200073242188,2390500.0,4400.64,110.06,1.1809,40031.56,0.27,1.21,-0.66,-1.55,-0.73,0.0,0.358175,520.2499796549479,0.5035863010100172,0.3900146484375,0.0007513213732446289
2021-07-29,514.25,514.25,520.780029296875,513.7899780273438,519.9600219726562,1736000.0,4419.15,109.53,1.1886,40024.94,0.41,0.22,0.94,0.82,0.52,0.0,0.329274,516.2733357747396,-0.7673080444572378,-5.04998779296875,-0.009772198810502175
2021-07-30,517.5700073242188,517.5700073242188,519.7899780273438,510.9599914550781,512.6900024414062,2537100.0,4395.26,109.7,1.1864,42188.95,-0.65,-0.08,-0.17,0.56,0.39,0.0,0.298953,516.1066589355469,-0.03228982380427681,3.32000732421875,0.006435267310526349
2021-08-03,510.82000732421875,510.82000732421875,515.6300048828125,505.3699951171875,514.3900146484375,2579400.0,4423.15,109.09,1.1859,38207.27,0.73,-0.4,0.92,0.64,0.2,0.0,0.168445,510.60666910807294,-0.8897383561437877,-4.33001708984375,-0.008440875785368895
2021-08-04,517.3499755859375,517.3499755859375,517.97998046875,510.3699951171875,513.0,2039400.0,4402.66,109.44,1.1841,39730.0,-0.39,-0.95,-1.58,-0.36,-1.09,0.0,0.13606,515.2333170572916,0.9020274862183264,6.52996826171875,0.012702288862497468
